id,text,user,url,date
29,"Saya tertarik untuk menjadi pengelola limbah dan sampah kota, terutama sampah organik. Kota Bandung sendiri memproduksi sampah sekitar 1.600 ton setiap harinya. Ya, Anda tidak salah baca. SERIBU ENAM RATUS TON! Sekitar 60% dari total sampah tersebut adalah sampah organik, sisanya sampah anorganik dan sampah plastik. Jadi saat saya ingin memulai project tersebut, tentunya akan bersinggungan dengan sampah plastik dan sampah anorganik. Hal yang membuat saya tertarik saat mengetahui data di atas adalah ternyata produksi dari sampah plastik jauh di bawah perkiraan saya. Anda tahulah bagaimana kita sebagai manusia modern dalam menggunakan plastik. Pasti lebih banyak buang sampah plastik ketimbang sampah kulit buah khan? Kenyataannya, ternyata sampah plastik secara massa (atau berat, menurut istilah orang awam) cukup ringan, namun sayangnya pengelolaannya rumit. Itu juga alasan saya lebih memilih mengelola limbah organik ketimbang plastik atau anorganik.Permasalahan utama sampah di Indonesia yang kerap saya jumpai adalah kurangnya kesadaran masyarakat dalam membuang sampah pada tempatnya. Masalah yang kedua adalah masyarakat Indonesia belum terbiasa dengan habit memilah sampah. Problem kedua tersebut yang membuat pusing di lokasi Tempat Pembuangan Akhir Sampah. Solusinya? Campur aduk saja, entah itu sampah organik, plastik, ataup apapun segala jenis sampah itu. Sama seperti kolak pisang dan kopi dicampur, diaduk terus diminum untuk berbuka puasa. Hal ini membuat saya (atau lebih tepatnya memaksa saya) untuk mencari solusi pula untuk sampah-sampah non-organik, terutama plastik. Ada banyak beberapa solusi alternatif yang saya peroleh: diubah menjadi bijih plastik, diubah menjadi kerajinan tangan untuk kelompok ekonomi kreatif, diubah menjadi bahan bakan biodiesel, dan yang terakhir menjadi bahan campuran paving.Saya kurang begitu tahu isi dari proposal yang diajukan di atas, tetapi untuk konsep dan gambaran besar mungkin seperti ini (tolong koreksi jika ternyata berbeda): Plastik dibakar dan digabungkan dengan campuran semen+pasir untuk dijadikan paving. Ide yang menarik, sama seperti video yang ada di Youtube ini:  (Semua video di atas diambil dari Youtube.com) Jika Anda bertanya apakah saya setuju dengan usulan ide tersebut, saya rasa saya akan berdiri di bagian orang-orang yang menentang. Alasan saya sederhana, proses pengolahan plastik menjadi paving secara termodinamik terlalu mengonsumsi energi yang besar dan disertai bonus emisi gas karbondioksida (dan monoksida) yang berbahaya bagi para pekerja di bidang tersebut. Saya pesimis ide tersebut memiliki nilai yang surplus dari segi ekonomi, perlu modal cukup besar untuk 'sekadar' paving dengan value rendah. Mungkin jika diasumsikan sama seperti blue energy yang dulu digadang-gadang menjadi energi alternatif. Blue energy tidak dapat bertahan alasannya sama dengan ide di atas:Anda memerlukan input yang besar untuk menghasilkan output yang kecil, itu dikenal sebagai deficit energy.Lantas bagaimana caranya agar ide itu dapat bertahan? Saya belum memiliki jawaban untuk pertanyaan di atas hingga diperoleh jalur alternatif yang tidak menghasilkan deficit energy, kecuali memohon bantuan kepada pemerintah (atau membuat ide tersebut menjadi program pemerintah).",Alva Calvin Gabriel,https://id.quora.com/search?q=sampah%20bandung&type=answer,2022-10-06-13:08:31
30,"Kalau konferensi TED Talk yang diadakan di Amerika Serikat setahun sekali atau TED Global, saya belum penah. Namun jika ditanya apakah saya pernah menghadiri acara TEDx yang diselenggarakan di Indonesia, saya pernah menjadi peserta dua kali di konferensi yang berbeda. Yang pertama saya hadiri adalah TEDxYouth@BinusSchool.Poster TEDxYouth@BinusSchool yang terpampang di dinding sekolah saya.Konferensi TEDx yang saya hadiri pertama kali pada Februari 2016. Pada saat itu, secara teknis usia saya 15 tahun dan saya sedang sibuk dalam kegiatan ekskul saya. Acara ini berlangsung ketika latihan regular Paskibra diadakan, jadi saya harus izin di tengah latihan untuk menghadiri acara itu. Acara tersebut sangat bagus dan membuat saya terpukau. Ada dua atau tiga pembicara yang berusia sama seperti saya, tetapi mereka sudah mempunyai gagasan yang menginspirasi dan sudah dapat membawa perubahan bagi lingkungannya. Ada satu pembicara yang membicarakan tentang sampah dan bagaimana kita tidak bisa menjaga lingkungan hanya dengan membuang sampah pada tempatnya. Sesi itu membuat saya tersadar bahwa walaupun saya membuang sampah pada tempatnya dan menjaga lingkungan tetap asri, saya masih berkontribusi terhadap pencemaran akibat sampah. Yang kedua saya hadiri adalah TEDxITB.Barang-barang yang saya dapatkan dari TEDxITB.Acara ini belum lama diselenggarakan, mungkin sekitar sebulan yang lalu. Saat itu (bahkan sampai saya menulis tulisan ini) umur saya 17 tahun. Ketika saya melihat peserta yang lain, saya dapat memastikan saya adalah peserta termuda hingga membuat staf terkejut ketika mereka mengetahui saya baru lulus SMA. Saat acara ini dilaksanakan, saya sedang berada di Indramayu untuk melakukan kegiatan keagamaan selama dua minggu. Akan tetapi, saya berkeinginan untuk hadir. Jadi pada hari itu, ayah saya berangkat dari Jakarta jam 2 pagi dan sampai di Indramayu pukul 6. Karena saya baru selesai mandi dan piket pukul 7.30, jadi kami berangkat ke Bandung pukul 8. Perjalanan dari Indramayu ke Bandung memakan waktu 4 jam, sedangkan acara dimulai jam 1. Saya agak khawatir tidak bisa sampai tepat waktu. Untungnya, saya sampai sebelum acara dimulai. Banyak sekali pembicara yang membuat saya terkesima. Saya masih hafal apa saja yang dibicarakan. Yang pertama ada seorang wanita yang mempunyai bisnis apotiknya sendiri, berbicara bagaimana kita bisa menjadi sukses dengan menentukan prioritas. Yang kedua adalah seorang mahasiswa yang menjelaskan bagaimana kecanduan terhadap pornografi dapat merusak mental dan bisa beresiko keinginan untuk bunuh diri. Yang ketiga adalah seorang profesor yang menjelaskan pembangunan dan pengoperasian Bandara Kertajati dihadapi oleh serangan petir. Yang keempat adalah lulusan ITB serta calon mahasiswi MIT yang menceritakan pengalaman hidupnya dan bagaimana kesuksesan yang ia raih adalah hasil dari mengingat kematian. Yang kelima ada Pidi Baiq, namun saya tidak menonton sesi itu karena sudah larut malam dan saya harus kembali ke Indramayu. Pengalaman menghadiri TEDxTalk adalah pengalaman yang tidak bisa saya lupakan. Jika ada kesempatan lagi, maka saya akan menghadiri TEDxTalk yang lainnya di Indonesia.",Rana Aulia,https://id.quora.com/search?q=sampah%20bandung&type=answer,2022-10-06-13:08:31
31,"bisa banget. Ini screenshot daftar sampah plastik yang diterima oleh salah satu bank sampah di bandung @plastavallbank (ig)Plastik kresek dan plastik bungkus bening (biasa dipakai oleh penjual di pasar), termasuk yang sangat umum diterima oleh bank sampah.",Anug Utanti,https://id.quora.com/search?q=sampah%20bandung&type=answer,2022-10-06-13:08:31
32,"THIS MOVIE IS TOTALLY SH*T!Sorry to say, tapi ini film paling sampah yang pernah saya tonton. Awalnya nonton trailer saya lumayan tertarik, karena mengangkat isu pergaulan bebas yang sebelumnya pernah diangkat di film ""Dua Garis Biru"" yang 1000 times better than this one. Saya jujur ga kuat nontonnya, sering nge-skip, mau stop nonton tapi udah terlanjur ya udahlah wkwk. SPOILER!!Terlalu banyak adegan yang di paksakan di film ini. Seperti pembukaan pada film ini yang menggambarkan kenakalan remaja Jakarta yang menurut saya terlalu wow. Mana mungkin 1 sekolahan ga ada anak 'baik-baik' sama sekali. Semua siswa digambarkan m**sum even anak cupu sekolahan.Adegan dewasa di toilet sekolah saat lagi ceramah? Nggak ngerti lagi saya sama jalan pikiran penulisnya wkwk.Meromantisasi melanggar privasi? Come on, masuk kamar orang terutama kamu cewe itu sama sekali ga romantis, please deh. Masa iya kalian di teror tiap hari kek gitu di anggap romantis? Kok bisa ya penulisnya punya pikiran gini. Saya jujur takut banyak anak remaja yang nonton dan berpikir masuk kamar cewek/cowok tempelin sticky notes itu romantis. It's totally not! Mana pas akhir film si Lana bilang ke Naya kalo dia suka hal itu:D Oh My God, gemes banget saya nontonnya. Yang bener-bener ajalah girls, masa kamu suka diteror kek gitu? Apalagi kalian belum lama kenal lagi, huft…Teman si Aryo yang ngomong kalo Aryo suka sama Lana di depan sekolahan. Jujur scene ini menurut saya unnecessary. Sama sekali ga lucu dan ga membuat saya berpikir ""Wah, persahabatannya keren sekali.""Kisah persahabat Aryo, Naya, dan Kevin. Di film ini ceritanya mereka dulu sahabatan, tapi akhirnya karena Naya hamil mereka ga temenan lagi. Tapi di film ini sama sekali ga dijelasin bagaimana pertemanan mereka dulu. Kayak cuma sekedar 'Oke kita dulu temenan, sekarang musuhan.'. Ga ada back storynya yang menarik, bahkan ga ada flash back. Semuanya di jelasin secara langsung oleh tokoh yang membuat saya agak, hmm gimana ya…Dialog yang mau di buat 'sweety' tapi nyatanya 'creepy'! Tiap dialog tokoh utamanya terlalu di paksakan, ga ada sweet-nya sama sekali.Chemistry tokoh utama yang ga ada. Menurut saya si Yorikho harus belajar akting jadi pemeran utama lagi deh. Saya sama sekali nggak merasakan dia menghidupkan tokoh Lana. Sehingga ketika dia bersanding dengan Angga Yunanda, saya jujur ga ngerasain chemistry di antara mereka. Malah, menurut saya lebih dapet chemistry Aryo sama Marsya di film ini.Kisah Aryo dan Marsya yang ga jelas. Kisah mereka berdua ga jelas, eh tiba-tiba si Marsya ngomong ""Kalo Aryo pake hati."" Like what? Kita penonton ga tau apa-apa tentang back story kalian tiba-tiba si Marsya bilangnya Aryo pake hati:DLana yang di 'buang' orang tuanya ke Jakarta. Please deh, ini kocak banget. Mana ada orang tua yang ngirim anaknya ke Jakarta dari Bandung karena sebelumnya anak mereka ada yang hamil di luar nikah? Padahal kita tahu pergaulan Jakarta lebih bebas dari Bandung. Apalagi kalo di lihat hubungan keluarga tantenya Lana di Jakarta juga ga begitu baik. Ini terlalu absurd sih.Dialog ""Bisa dipake gak?"". Wah, ini parah banget sih. Sebrengsek-brengseknya cowok, ga pernah saya dengar mereka ngomong gitu secara gamblang di sekolahan. Apalagi yg di tekankan di film ini juga seakan-akan masalah anak SMA Indo zaman sekarang adalah s**s. Sangat tidak mencerminkan SMA sekarang yang sesungguhnya.Intinya terlalu banyak yang absurd di film ini:D. Script yang buruk, banyak adegan terlalu di paksakan. Saya bingung sama moral film ini apa. Banyak adegan yang tidak sesuai dengan budaya kita orang Indonesia yang mungkin saja kalau di tonton anak-anak di bawah umur yang belum begitu paham, bisa menganggap hal-hal seperti ini biasa (ke diskotik, minum alkohol, s**s bebas, melanggar privasi, tidak sopan ke guru, dll). Tapi semoga tidak terjadi ya. Saya harap anak-anak di bawah umur yang nonton ini bisa dengan bijak menyikapinya. Dan semoga perfilman Indonesia semakin baik ke depannya. Terutama pada film genre remaja sekolahan kayak gini. Karena jujur saya belum menemukan film remaja sekolahan Indonesia yang bagus banget.",Jani Anjani,https://id.quora.com/search?q=sampah%20bandung&type=answer,2022-10-06-13:08:31
33,"Saya coba jawab ya.. Pasti banyak dari kita yg kenal dengan orang ini Yap. Dia adalah…. Aahh silahkan lihat sendiri namanya. Anda semua pasti sudah tahu siapa dia. Selain karena kasus ini jadi trending topik beberapa waktu yg lalu, banyak juga artis dan youtuber yg komentar di konten mereka, sehingga semakin banyak para fans artis2 tersebut mencari tahu siapakah dia. Saya sendiri tidak akan menyebut namanya karena saya sangat kesal dan emosi sekali melihat perbuatannya. Jika ada dari kalian yg belum tahu kasusnya, dia ini membuat video prank untuk konten youtubenya. Jadi dia membuat prank membagi2kan sembako untuk waria dan anak2 disekitar bandung. Tetapi sembako itu diisi sampah dan batu, yg dimasukkan kedalam kardus. Dan dia melakukan itu dengan teman2nya yg juga membantu memasukan sampah kedalam kardus. Setelah membagikan sembako mereka lalu kabur, dan tertawa girang didalam mobil mereka. Kemudian para waria ini melapor kepolisi, sehingga polisi menyelidiki kasus ini. Beberapa hari kemudian, setelah viral, orang ini mengunggah video permintaan maaf melalui story. Dan yg membuat banyak orang kesal adalah, setelah dia meminta maaf dia berkata "" tapi bohong"". Seakan2 dia merasa tidak bersalah dan seperti menantang polisi untuk mencari dia. Untunglah polisi sigap dan berhasil menangkap dia, setelah dia berusaha kembali kebandung setelah berhasil kabur ke lampung. Kini dia sudah resmi ditahan oleh kepolisian bandung dan sampai sekarang saya belum mendengar lagi hukuman apa yg akan menantinya dan pasal apa saja yang akan dikenakan kepadanya. Sebaiknya jika anda ingin berkreasi maka lakukanlah dengan positive dan jangan sampai melukai atau menyinggung hati orang lain. Karena kita hidup didunia ini berdampingan dan tidak bisa hidup sendiri. Maka bersikaplah sesuai dengan norma2 yg berlaku dimasyarakat. Sekian Terima kasih Kronologi Kasus YouTuber Ferdian Paleka, Bikin Prank hingga Diciduk Polisi",Johanes Prawira,https://id.quora.com/search?q=sampah%20bandung&type=answer,2022-10-06-13:08:31
34,"Hari ini saya mendengar sebuah berita tentang ""Mang Uha"" sang manusia gorong-gorong yang viral akhir-akhir ini hingga ia di undang oleh stasiun televisi swasta di Indonesia. Mang Uha merupakan seorang manusia biasa yang sangat berpengaruh setelah aksinya memasuki gorong-gorong yang mencapai kedalaman 4 meter, [1] Aksinya tersebut menjadi tamparan bagi warga Bandung agar tetap menjaga kebersihan . Aksi Mang Uha sangat berjasa bagi warga Bandung yang membuat aliran gorong-gorong menjadi lancar tanpa adanya sampah yang menumpuk di dalam gorong-gorong tersebut.sumber: google Mang Uha sudah biasa menyelam kedalam gorong-gorong untuk membersihkan gorong-gorong sehingga ia tidak membutuhkan waktu lama dalam membersihkannya di karenakan Mang Uha sudah mengetahui titik sampah yang membuat gorong-gorong meluap.Catatan Kaki[1] Manusia Gorong-gorong Tamparan Bagi Warga Bandung",Helmi Usman,https://id.quora.com/search?q=sampah%20bandung&type=answer,2022-10-06-13:08:31
35,"Saya tidak peduli, bahkan di sisi lain bisa dibilang saya senang Kenapa? Karena dengan demikian saya tidak punya semacam kewajiban untuk balas melakukan hal yang sama untuk mereka. Kalau satu atau dua orang masih bisalah dipertimbangkan, tapi kalau mau banyak-banyak ya maaf skip dulu. Memberi hadiah atau kejutan itu kan pakai uang, lebih baik uangnya saya alokasikan untuk hal-hal yang lebih prioritas, melengkapi koleksi novel Rick Riordan saya misalnya Anda anggap saya egois? Maaf saya juga tidak peduli hehehe Kalau mau selebrasi nanti kalau semua urusan sudah beres, sudah sidang sudah revisi dll, mari kita selebrasi liburan bareng misalnya. Kalau saya yang kuliahnya di Depok ya tidak usah jauh-jauh, ke Puncak saja atau ke Bandung. Itu selebrasi yang akan jauh lebih berkesan, lebih worth dengan biayanya juga. Kalau cuma perkara bunga-bungaan yang ujungnya berakhir di tong sampah atau makanan ala-ala yang ujungnya tidak semua termakan sih ya maaf, skip duluAkhir kata, semoga ada teman kuliah saya yang baca tulisan ini Demikian, semoga cukup menjawab Salam",Muhammad Akbar Abung Al Basyid,https://id.quora.com/search?q=sampah%20bandung&type=answer,2022-10-06-13:08:31
36,"Bandung… Tapi dengan tambahan pilihan kuliner seperti di Surabaya. Hahahaha Saya pribadi menyukai dua kota ini. Saya pernah tinggal dan sedang tinggal di antara dua kota ini dan saya menyukai karakter kota, kebudayaan dan penduduknya. Semua ada plus minusnya. Satu hal yang saya tidak sukai di Bandung mungkin dari segi mulai semrawut dan macetnya Bandung dan minimnya transportasi publik yang rapi di sini. Oh, dan Sampahhhh. Bandung salah satu kota yang masih minim literasi tentang manajemen sampah, berbeda dengan Surabaya yang mulai punya manajemen yang rapi. Dari segi transportasi publik Surabaya lumayan mulai berbenah, pedestrian diperbanyak. Di Bandung jalur pedestrian walau saya pribadi lebih suka jalan di Bandung tapi fasilitas pedestrian masih tidak sebanyak dan senyaman di Surabaya. Kalau ada pun sebatas hanya di daerah protokoler tidak menjamah semua. Surabaya punya semua fasilitas hanya mungkin karena cuaca dan rindangnya pohon tidak sebanyak di Bandung yang mengurangi kenyamanan berjalan kaki di sana. Jadi kalau bisa mix match maka perfect. Kalau saya pribadi boleh memberi masukan, plis Bandung lebih dibuat UU untuk menghambat pertumbuhan kendaraan bermotor dan menstimulus warganya berjalan kaki dan memperbanyak fasilitas publiknya karena memang kota inj bikin nyaman berjalan di sana. Kota saingan yang menurut saya nyamannya sama persis itu Solo dan Ponorogo kalau untuk pedestrian.",Narendra Martradewa Nugroho,https://id.quora.com/search?q=sampah%20bandung&type=answer,2022-10-06-13:08:31
37,"Terima kasih untuk permintaan jawabannya, bung Adnan Hidayat. Ini pertanyaan yang susah dijawab sebenarnya… Soalnya sudah tak terhitung berapa banyak foto yang saya ambil sejak saya mulai belajar fotografi sampai sekarang. Kalau sudah sampai di titik ini, saya tidak ingat lagi mana foto paling “keren” yang pernah saya buat —tapi ini bukan karena saking banyaknya yang “keren”, bukan itu sama sekali. Ini semata karena, entah mengapa sebabnya, saya masih merasa belum optimal dalam berkarya. Selalu saja merasa masih ada yang kurang… Mungkin karena kodrat manusia yang tidak pernah puas, barangkali ya? Tapi baiklah, supaya tidak jadi keterusan melantur, saya ambil beberapa contoh-contoh yang ada di hard disk saya termasuk beberapa foto sewaktu masih zaman film dulu.“The Antagonist” Saya membuat foto ini di pertengahan 1990-an, lupa persisnya kapan, sewaktu ada pertunjukan teater di gedung Pusat Kebudayaan Perancis, Bandung. Warna hijau pada si tokoh ini bukanlah hasil manipulasi digital tapi memang warna lampu panggung yang remang menyinarinya.“Leuwi Gajah Landfill” Sekitar pertengahan 1999 kalau tak salah ingat. Ini salah satu dari beberapa foto liputan yang saya buat tentang isu lingkungan di wilayah Bandung Selatan dan Cimahi. Waktu itu saya sudah bekerja di salah satu media lokal setelah pemerintah mengangkat pembatasan pers pasca 1998. Meskipun tidak terlihat dalam foto ini, namun diantara orang yang melintas di latar depan dengan kegiatan pembongkaran sampah di latar belakang terpisah jarak yang cukup jauh dan jurang sampah dengan kedalaman puluhan meter. Perbedaan kontras yang terlihat disebabkan oleh kabut asap hasil pembakaran sampah yang dilakukan secara sporadis di lokasi. Baunya luar biasa dan sudah bisa tercium dari jarak dua kilometer dari lokasi penimbunan. Saya hanya menghabiskan waktu selama sekitar dua jam disana, namun bau tak sedap masih menempel di badan dan tas kamera saya selama dua minggu sesudahnya. Selain itu, pencemaran air yang terjadi akibat perembesan menyebabkan warga yang tinggal di desa-desa sekitar lokasi tak bisa lagi memanfaatkan air tanah dan harus membeli air dari pengecer. Perlu diketahui bahwa lokasi Leuwi Gajah ini sebenarnya adalah sebuah bukit yang salah satu sisinya dijadikan tempat penimbunan. Saya waktu itu saja sudah melihat bahwa hal ini sangat berbahaya karena sangat beresiko terjadi longsor. Ini belum mengingat bahwa sudah banyak pemulung yang tewas karena tergelincir, jatuh lalu tertimbun sampah dimana tak jarang jenazah mereka tak bisa ditemukan lagi. Dan benarlah, enam tahun kemudian atau tepatnya tanggal 21 Februari 2005, terjadi longsoran sampah yang menimbun pemukiman warga. 157 jiwa menjadi korban. Berikut ini saya sertakan kliping dan foto-foto di harian Pikiran Rakyat untuk memperjelas tragedi tersebut:Foto liputan wartawan Pikiran Rakyat: Agus Ardjito Foto liputan wartawan Pikiran Rakyat: M. Gelora Sapta. Sumber: Pikiran Rakyat. Baca juga: 12 Tahun Berlalu, Tragedi Leuwigajah Masih MembekasKini, setiap tanggal 21 Februari diperingati sebagai “Hari Perduli Sampah” untuk mengenang para korban dan juga sebagai upaya meningkatkan kesadaran masyarakat tentang pentingnya upaya-upaya 3R (Reduce, Reuse, Recycle) agar peristiwa serupa tak terulang lagi. Foto liputan saya di tahun 1999 di atas tadi sempat saya ikutkan di lomba World Press Photo tahun 2000, namun sayangnya tidak lolos seleksi.“Khusus DPRD” Kalau foto ini, saya ingat persis tanggalnya setelah saya cari referensinya lewat internet: 13 Juni 2001. Hampir tepat 17 tahun lalu saat tulisan ini dibuat (9 Juni 2018). Kerusuhan di gedung DPRD Bandung dipicu karena para buruh yang menuntut pencabutan peraturan-peraturan baru yang dinilai tidak adil merasa tidak dipedulikan oleh wakil-wakil rakyat di gedung DPRD Bandung waktu itu. Akibat dari kerusuhan ini, selain sejumlah mobil dan motor yang dirusak dan dibakar oleh massa, mereka juga memecahkan kaca-kaca di gedung DPRD Bandung sampai membakar sejumlah furnitur yang diambil dari dalam ruangan-ruangan gedung. Tak hanya itu, sejumlah gedung-gedung swasta dan kantor-kantor pemerintahan di kota Bandung juga ikut menjadi sasaran kemarahan para buruh. Protes para buruh yang juga terjadi secara bersamaan di beberapa daerah lainnya akhirnya membuahkan hasil dengan ditundanya pemberlakuan peraturan-peraturan yang dinilai merugikan para buruh tersebut. Mengenai fotonya sendiri, saya sebenarnya sedang berusaha menenangkan diri karena sebelumnya saya berada di tengah-tengah massa buruh yang mengamuk di halaman depan DPRD Bandung. Sewaktu berjalan menuju pelataran parkir, saya melihat sejumlah motor yang tengah terbakar dan rambu lalu lintas yang sudah tumbang pada posisi yang sedemikian. Entah bagaimana, pikiran ‘nakal’ saya muncul untuk membuat foto yang simbolis dan tendensius. Waktu itu saya bekerja sebagai kontributor foto lepas untuk salah satu harian nasional. Saya tak ingat lagi apakah foto ini dimuat atau tidak di keesokan harinya, tapi yang jelas pengalaman itu tetap membekas di hati saya sampai sekarang.Periode 2005 sampai 2008 adalah masa-masa dimana saya berhenti memotret di lapangan. Ini selain karena saya beralih profesi di beberapa pekerjaan lainnya, saya juga sempat menderita sakit yang memakan waktu cukup lama untuk sembuh. Baru di tahun 2009 saya kembali aktif memotret dimana selama 9 tahun berikutnya hingga sekarang telah menghasilkan karya-karya sebagai berikut:“Bima Sakti” Foto ini diambil pada tanggal 25 Mei 2014 di pantai Santolo, Garut, sewaktu menghadiri kegiatan klub fotografi mahasiswa yang dirintis oleh saya dan sejumlah rekan-rekan seangkatan di kampus kami tahun 1998 dulu. Walaupun telah menjadi satu lokasi wisata populer, namun di saat itu pantai Santolo masih belum mendapatkan perhatian yang sepantasnya dari pemerintah daerah setempat. Entah bagaimana keadaannya sekarang, tapi masih minimnya sarana listrik dan penerangan di sana waktu itu membuat malam menjadi benar-benar gelap gulita. Tapi sisi positifnya adalah pemandangan langit malam di sana jadi terlihat sangat jernih sehingga memampukan saya membuat foto ini. Dengan menggunakan lensa zoom 18–70mm pada posisi 18mm, saya mengambil puluhan foto bima sakti dengan ISO tinggi (ISO 12.800–25.600) agar mendapatkan waktu pencahayaan yang masih cukup cepat untuk mencegah terjadinya jejak bintang (star trails - 10–20 detik). Kemudian, sejumlah foto-foto yang terpilih dikombinasikan menggunakan teknik median blending guna mengurangi noise sejauh mungkin.“The Victor” Pesawat tempur Sukhoi Su-27 TNI-AU bermanuver menembus asap hasil pembakaran flare yang dilepaskan oleh pesawat tempur lain yang melintas sebelumnya pada latihan menjelang peringatan HUT TNI di Dermaga Ujung, Surabaya (4 Oktober 2014). Sejatinya, ini bukanlah foto jurnalistik murni karena foto ini sudah dimanipulasi dengan menggunakan aplikasi Lightroom CC untuk meningkatkan kontras dan saturasi warna agar mendapatkan hasil yang lebih dramatis.“Jump and Shoot!” Kendaraan tempur amfibi tipe IFV (Infantry Fighting Vehicle) BMP-3F milik Korps Marinir melakukan penembakan amunisi kosong sewaktu melompat setelah menerjang ramp dengan kecepatan tinggi. Atraksi ini adalah bagian dari perayaan HUT TNI ke 69 di Dermaga Ujung, Surabaya (7 Oktober 2014). Kedua foto di atas adalah hasil karya saya semasa masih bekerja sebagai wartawan dan fotografer di sebuah media pertahanan dan militer. Pengalaman meliput HUT TNI di Surabaya ini menjadi salah satu momen yang paling berkesan buat saya, bukan hanya karena sehabis liputan warna kulit saya jadi semakin gelap secara drastis akibat tersengat matahari selama beberapa hari disana (toh warna asli kulit saya juga tidak putih-putih amat), tapi juga karena sangat banyak momen-momen menakjubkan lainnya yang saya abadikan.“The good ‘Mr. Bad’” Menjelang sholat Idul Fitri, 6 Juli 2016, mata saya tiba-tiba melihat topi yang dipakai oleh bapak penjual balon ini. Sayangnya saya tak sempat lama berbincang dengan beliau untuk menanyakan nama dan keterangan-keterangan lain karena tiba-tiba saja segerombolan anak kecil dan ibu-ibu mereka mengerumuni bapak ini sementara sholat Ied akan segera dilakukan. Akhirnya yang bisa saya lakukan hanya mengambil beberapa fotonya dari jarak jauh dengan lensa tele yang saya ubah menjadi monokrom lalu dirangkai dalam satu bingkai seperti terlihat di atas. Inilah salah satu dari beberapa ‘genre’ yang paling saya minati dalam fotografi: human interest.Ya begitulah. Jawaban ini ternyata jadi semacam kilas balik mini perjalanan hidup saya. Mohon maaf jika jadi terlalu panjang dan melantur kesana-kemari.",Yulian Ardiansyah,https://id.quora.com/search?q=sampah%20bandung&type=answer,2022-10-06-13:08:31
38,"Bandung. Meskipun saya asli bandung, tapi bekerja di jakarta bikin saya, saya kutip kata temen saya, 'terlalu ngota' dibanding teman saya yang ga merantau. Orang Sunda memang terkenal jarang mau merantau, kalau pun merantau pasti pengennya balik lagi dan ga betah di rantau. Sedangkan saya merasa Kota rantau yang sibuk dan serba cepat juga ga ngurusin masalah orang lain lebih cocok buat saya yang ga suka basa basi. Pernah juga karena hobi saya cat rambut warna warni, waktu buang sampah di depan rumah ada anak-anak lewat sama ibunya. Anaknya berseru, ""Mah, rambutnya ungu!"" trus mereka ngeliatin saya kaya alien. Hiks padahal ini bukan ungu, dek, ini warna Lilac.Jakarta. Sebagai orang sunda selalu diajarkan untuk someah, alias ramah. Jadi saya terbiasa senyum dengan orang yang papasan di lift, atau sekedar menyapa satpam gedung. Kalo kata orang jakarta, 'kok kecentilan amat?'. Padahal kan cuma menyapa :( Apalagi kalau bicara dengan teman lawan jenis pake sapaan 'aku-kamu' malah digossipkan yang aneh2.Makassar. Wanita jawa itu sudah murah panainya, mau saja nurut suami. Hufft bagi saya ini konsep patriarki yang salah.Bali. Sungguh saya suka prinsip orang Bali yang menghargai lingkungan, menghargai urusan hidup dan privasi orang lain, dan juga ramah tamah. Tapi sering kali orang Bali menganggap sesama orang Indonesia inferior dibanding WNA. Apalagi kalau orang Bali menikah dengan orang luar Bali.Yogyakarta. Orang Yogya itu lemah lembuuut. Kata saya justru dibanding Sunda orang Yogya itu lebih halus, seperti sutra. Tpi kalo urusan kerja, saya suka greget haha. Pengen cepet gitu.Singapore. Berbisnis dengan orang Singapore sungguh straight forward dan cepat. Sayangnya Singaporean yang baru Berbisnis di Indonesia menganggap orang Indonesia itu ladang uang yang bisa di dapat dengan cepat. Masalahnya orang Indonesia itu kalau Berbisnis harus ada a as saling percaya dulu. Dan membangun trust ke orang Indonesia itu lambat, perlu waktu. Tapi kalau orang Indonesia yang ke Singapore, pasti cepet banget adaptasinya. Mereka ga rasis.Malaysia. Dua kali saya membatalkan untuk kerja sama dengan Malaysia. Entah saya yang terlalu sensitif atau ketemunya aja bisnis sama orang Malaysia yang menganggap orang Indonesia itu bisa disuruh-suruh seenaknya asal dibayar. Padahal teman kuliah saya yang dari Malaysia baik-baik.Thailand. Komunikasi akan jadi gegar budaya pertama. Yang kedua penampilan mereka yang modus, sexy dan terlihat biasa di sana. Tapi saya sangat suka di Thailand. Karena saya merasa aman jalan malam sendirian, pakai baju seperti apapun, tidak pernah ada cat caller. Mereka sangat menghargai wanita.Purnama di atas Marina Bays",Firah Aziz,https://id.quora.com/search?q=sampah%20bandung&type=answer,2022-10-06-13:08:31
